Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,claim_occurred,claim_amount,premium_paid
0.3863013698630137,6.162162162162162,6.0,43,50.0,B12,Regular,B,393.0,Centre,True,13912.5,0.0
1.0,6.162162162162162,6.0,45,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.963963963963964,6.0,37,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.243243243243244,6.0,44,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.7972602739726027,7.315315315315315,6.0,47,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.9397260273972604,7.027027027027027,6.0,35,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.612612612612612,6.0,28,115.45454545454545,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.2054794520547945,6.162162162162162,6.0,29,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.5225225225225225,6.0,31,50.0,B12,Regular,B,393.0,Centre,True,80000.0,0.0
1.0,9.18918918918919,6.0,40,131.8181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.315315315315315,6.0,53,58.18181818181818,B12,Regular,B,393.0,Centre,True,33626.0,0.0
1.0,7.315315315315315,6.0,37,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,43,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.018018018018018,6.0,53,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.513513513513514,6.0,32,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.9917808219178084,6.162162162162162,6.0,29,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,12.072072072072071,6.0,41,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.666666666666666,6.0,28,58.18181818181818,B12,Regular,C,393.0,Centre,True,33570.5,0.0
0.4,5.945945945945946,6.0,42,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,4.864864864864865,6.0,47,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.7835616438356164,7.027027027027027,6.0,61,50.0,B12,Regular,C,393.0,Centre,True,132800.0,0.0
0.8657534246575342,6.738738738738739,6.0,47,115.45454545454545,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.9397260273972604,9.54954954954955,6.0,49,50.0,B12,Regular,C,393.0,Centre,True,40912.0,0.0
1.0,6.45045045045045,6.0,58,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,30,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,12.576576576576576,6.0,38,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.873972602739726,7.531531531531531,6.0,42,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.531531531531531,6.0,34,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,61,123.63636363636364,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,40,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.612612612612612,6.0,59,115.45454545454545,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,25,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,35,82.72727272727272,B12,Regular,D,393.0,Centre,True,39047.0,0.0
0.1506849315068493,7.027027027027027,6.0,41,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,10.054054054054054,6.0,40,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,36,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,73,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.1863013698630137,5.945945945945946,6.0,45,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.972972972972972,6.0,88,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,8.324324324324325,6.0,26,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,28,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,41,50.0,B12,Regular,B,393.0,Centre,True,30124.0,0.0
1.0,7.027027027027027,6.0,55,58.18181818181818,B12,Regular,B,393.0,Centre,True,100000.0,0.0
1.0,6.45045045045045,6.0,35,74.54545454545455,B12,Regular,B,393.0,Centre,True,12383.0,0.0
1.0,9.18918918918919,6.0,30,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,72,66.36363636363636,B12,Regular,D,393.0,Centre,True,12065.0,0.0
0.1616438356164383,9.045045045045045,6.0,38,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.765765765765765,6.0,48,123.63636363636364,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,41,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,55,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.306306306306306,6.0,63,82.72727272727272,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.3589041095890411,5.441441441441441,6.0,47,50.0,B12,Regular,B,393.0,Centre,True,50000.0,0.0
1.0,7.315315315315315,6.0,42,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,26,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.657657657657658,6.0,25,90.9090909090909,B12,Regular,C,393.0,Centre,True,28000.0,0.0
1.0,6.45045045045045,6.0,76,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.5225225225225225,6.0,52,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.5225225225225225,6.0,67,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,39,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,34,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,47,148.1818181818182,B12,Regular,B,393.0,Centre,True,13700.0,0.0
1.0,6.594594594594595,6.0,27,164.54545454545456,B12,Regular,B,393.0,Centre,True,5904.0,0.0
1.0,6.45045045045045,6.0,65,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,52,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,44,107.27272727272728,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.396396396396398,6.0,36,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.3890410958904109,6.2342342342342345,6.0,53,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.1232876712328767,7.675675675675675,6.0,33,123.63636363636364,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,29,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,34,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,39,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.8,7.81981981981982,6.0,49,82.72727272727272,B12,Regular,B,393.0,Centre,True,116103.0,0.0
1.0,7.747747747747748,6.0,27,107.27272727272728,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.5945205479452055,6.666666666666666,6.0,52,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.9452054794520548,7.963963963963964,6.0,59,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,25,115.45454545454545,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,48,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.954954954954955,6.0,39,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,32,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.1616438356164383,9.18918918918919,6.0,55,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.801801801801802,6.0,48,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.738738738738739,6.0,45,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,31,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,69,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,31,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,29,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,40,140.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.7726027397260274,7.027027027027027,6.0,46,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.5643835616438356,6.45045045045045,6.0,24,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,41,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,50,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.4136986301369863,5.72972972972973,6.0,30,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.324324324324325,6.0,52,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.6356164383561644,7.675675675675675,6.0,47,58.18181818181818,B12,Regular,C,393.0,Centre,True,49370.0,0.0
1.0,7.81981981981982,6.0,45,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.4246575342465753,5.945945945945946,6.0,40,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,44,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,8.396396396396398,6.0,47,123.63636363636364,B12,Regular,B,393.0,Centre,True,16190.0,0.0
0.6136986301369863,7.675675675675675,6.0,40,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.210958904109589,8.036036036036036,6.0,49,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,37,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.0164383561643835,7.963963963963964,6.0,46,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.513513513513514,6.0,75,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,29,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,41,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,25,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,8.468468468468469,6.0,32,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.2547945205479452,5.945945945945946,6.0,43,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,53,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.1643835616438356,7.387387387387387,6.0,69,107.27272727272728,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.045045045045045,6.0,31,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,36,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.171171171171171,6.0,55,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,66,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,56,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,29,50.0,B12,Regular,B,393.0,Centre,True,20534.0,0.0
0.7753424657534247,10.486486486486488,6.0,45,58.18181818181818,B12,Regular,B,393.0,Centre,True,1165000.0,0.0
0.9178082191780822,6.666666666666666,6.0,31,107.27272727272728,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.666666666666666,6.0,73,140.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,9.18918918918919,6.0,37,50.0,B12,Regular,B,393.0,Centre,True,63824.0,0.0
1.0,8.612612612612612,6.0,59,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,74,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,41,99.0909090909091,B12,Regular,C,393.0,Centre,True,5850.0,0.0
1.0,6.5225225225225225,6.0,57,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,32,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,27,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.0821917808219178,6.018018018018018,6.0,24,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,46,115.45454545454545,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.18918918918919,6.0,55,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.018018018018018,6.0,33,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,26,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.9041095890410958,10.99099099099099,6.0,57,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,51,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.084931506849315,6.738738738738739,6.0,31,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.1095890410958904,7.81981981981982,6.0,33,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,40,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,71,107.27272727272728,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.3232876712328767,7.027027027027027,6.0,24,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.468468468468469,6.0,54,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,56,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.2547945205479452,8.9009009009009,6.0,27,123.63636363636364,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,61,50.0,B12,Regular,D,393.0,Centre,True,5954.0,0.0
1.0,5.72972972972973,6.0,58,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.5835616438356165,6.738738738738739,6.0,60,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.954954954954955,6.0,47,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,62,123.63636363636364,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.378378378378379,6.0,56,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,57,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.657657657657658,6.0,49,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,54,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.108108108108109,6.0,38,148.1818181818182,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,53,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,47,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,47,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.315315315315315,6.0,44,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,37,74.54545454545455,B12,Regular,C,393.0,Centre,True,6618.0,0.0
0.4191780821917808,8.396396396396398,6.0,57,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.108108108108109,6.0,51,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,55,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,42,107.27272727272728,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,43,82.72727272727272,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,71,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.117117117117118,6.0,73,50.0,B12,Regular,B,393.0,Centre,True,5178.0,0.0
1.0,6.45045045045045,6.0,46,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.2712328767123287,6.8108108108108105,6.0,31,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,4.4324324324324325,6.0,67,50.0,B12,Regular,D,393.0,Centre,True,1271013.0,0.0
1.0,6.5225225225225225,6.0,74,66.36363636363636,B12,Regular,D,393.0,Centre,True,62120.0,0.0
1.0,7.027027027027027,6.0,72,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,44,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.6027397260273972,7.531531531531531,6.0,68,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.5917808219178082,7.747747747747748,6.0,33,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.108108108108109,6.0,64,148.1818181818182,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,39,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,36,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,31,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,69,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,25,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,41,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,54,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,69,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,47,107.27272727272728,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.972972972972972,6.0,45,131.8181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.8191780821917808,5.945945945945946,6.0,21,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,63,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.036036036036036,6.0,53,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.963963963963964,6.0,52,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.108108108108109,6.0,43,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.7479452054794521,8.684684684684685,6.0,55,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.882882882882883,6.0,52,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.5808219178082191,6.162162162162162,6.0,52,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.6794520547945205,6.882882882882883,6.0,34,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,32,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.18918918918919,6.0,34,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,46,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.3780821917808219,5.153153153153153,6.0,29,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.7780821917808219,6.09009009009009,6.0,59,197.27272727272728,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,36,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,33,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.6273972602739726,8.684684684684685,6.0,39,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.171171171171171,6.0,27,90.9090909090909,B12,Regular,A,393.0,Centre,False,0.0,0.0
0.6136986301369863,6.162162162162162,6.0,51,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.90990990990991,6.0,39,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.108108108108109,6.0,35,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.603603603603604,6.0,58,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,52,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,41,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,43,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.8684931506849315,5.009009009009009,6.0,53,58.18181818181818,B12,Regular,B,393.0,Centre,True,6060.0,0.0
1.0,11.927927927927929,6.0,61,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,36,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.882882882882883,6.0,27,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.306306306306306,6.0,53,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.612612612612612,6.0,67,50.0,B12,Regular,C,393.0,Centre,True,5850.0,0.0
1.0,6.666666666666666,6.0,23,74.54545454545455,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.5225225225225225,6.0,51,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.018018018018018,6.0,43,82.72727272727272,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,54,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.9835616438356164,5.72972972972973,6.0,37,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,67,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,46,123.63636363636364,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,47,58.18181818181818,B12,Regular,D,393.0,Centre,True,24026.0,0.0
1.0,6.018018018018018,6.0,64,82.72727272727272,B12,Regular,D,393.0,Centre,True,57540.0,0.0
1.0,6.666666666666666,6.0,38,50.0,B12,Regular,B,393.0,Centre,True,14765.0,0.0
1.0,6.882882882882883,6.0,70,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.0246575342465753,5.873873873873874,6.0,42,107.27272727272728,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,59,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,31,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,27,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,39,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,38,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.954954954954955,6.0,37,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,66,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,45,50.0,B12,Regular,D,393.0,Centre,True,6534.0,0.0
1.0,7.747747747747748,6.0,37,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,39,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,22,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.9315068493150684,10.054054054054054,6.0,44,164.54545454545456,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,75,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,51,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,46,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,60,82.72727272727272,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,31,50.0,B12,Regular,C,393.0,Centre,True,4407.0,0.0
1.0,17.54954954954955,6.0,45,140.0,B12,Regular,B,393.0,Centre,True,2710.0,0.0
0.6301369863013698,6.666666666666666,6.0,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,54,74.54545454545455,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,4.792792792792793,6.0,69,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.9068493150684932,7.81981981981982,6.0,32,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.7589041095890411,6.738738738738739,6.0,26,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,48,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.4136986301369863,7.027027027027027,6.0,28,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.8328767123287671,5.441441441441441,6.0,26,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,50,107.27272727272728,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.90990990990991,6.0,27,140.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.1232876712328767,6.5225225225225225,6.0,62,123.63636363636364,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.531531531531531,6.0,41,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,34,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,23,50.0,B12,Regular,D,393.0,Centre,True,57540.0,0.0
1.0,9.477477477477478,6.0,49,140.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.954954954954955,6.0,81,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.513513513513514,6.0,40,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,46,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,70,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,71,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.0602739726027397,7.747747747747748,6.0,29,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
