IDpol,Exposure,predicted_annual_frequency,predicted_claim_count,predicted_claim_severity,pure_premium,final_premium,risk_category
2200038,0.9,0.4149720628434395,0.37347485655909557,4623.5085221374975,1726.764182105058,2294.793436736575,High
25475,0.79,0.5698653671055797,0.45019364001340795,3829.967145063366,1724.2268501678368,2291.494905218188,High
76292,1.0,0.4820040465505758,0.4820040465505758,3576.764496090516,1724.01496067406,2291.219448876278,High
1196847,0.49,1.2182823503762832,0.5969583516843787,2881.3492671361914,1720.0455091366134,2286.0591618775975,High
5086910,0.87,0.46348292867366725,0.4032301479460905,4261.014878909445,1718.1696600231483,2283.620558030093,High
4116199,1.0,0.38619259291404734,0.38619259291404734,4447.961154251312,1717.7696513412732,2283.1005467436553,High
36959,1.0,0.3902437278794327,0.3902437278794327,4392.829649071044,1714.274218192784,2278.556483650619,High
55416,1.0,0.4124338588665893,0.4124338588665893,4149.231278968117,1711.2834677147744,2274.668508029207,High
3024259,0.8,0.6414415701700177,0.5131532561360141,3333.9735118209333,1710.8393634621339,2274.091172500774,High
5093505,0.72,0.31760208834521997,0.22867350360855837,7480.404487479669,1710.5703025611583,2273.741393329506,High
2222179,1.0,0.5543724106354786,0.5543724106354786,3085.346464422686,1710.4309571276553,2273.560244265952,High
3036280,0.61,0.34380903048286743,0.20972350859454914,8138.952588774476,1706.9296932024718,2269.0086011632134,High
1070560,0.94,0.47605140729189316,0.44748832285437956,3813.9725737776,1706.7081904523395,2268.7206475880416,High
5069851,0.84,0.19464818363786365,0.16350447425580547,10415.570753889988,1702.992420188926,2263.890146245604,High
4150922,0.54,0.634347364212626,0.3425475766748181,4966.339032836093,1701.2074006435635,2261.5696208366326,High
2122675,0.96,0.6438644605834768,0.6181098821601377,2749.321037923049,1699.3825027710034,2259.1972536023045,High
3005168,0.53,0.8700580974988812,0.46113079167440707,3678.077934253632,1696.074989662545,2254.8974865613086,High
1076729,1.0,0.5049502710952072,0.5049502710952072,3354.338036847311,1693.7739010510147,2251.9060713663193,High
1035250,0.95,0.5571295871716758,0.529273107813092,3200.067876452697,1693.7098701829607,2251.822831237849,High
3152000,0.58,0.5984627973943428,0.3471084224887188,4879.0432945395605,1693.5570212217883,2251.624127588325,High
4158159,1.0,0.2889235972582608,0.2889235972582608,5860.723516076152,1693.3013208008042,2251.2917170410456,High
57367,0.49,0.6191793004574243,0.3033978572241379,5573.195688771251,1690.8956298640012,2248.1643188232015,High
4001617,0.79,0.21849854050442685,0.17261384699849722,9754.817191656615,1683.8165222189252,2238.961478884603,High
2027441,0.62,0.31083865119201926,0.19271996373905192,8694.717397302109,1675.6456215293663,2228.339307988176,High
4140658,0.45,0.8331773755214388,0.37492981898464744,4468.995251263929,1675.559580599634,2228.227454779524,High
1005380,0.54,1.0638081400258812,0.5744563956139759,2911.7270386761256,1672.6602196496428,2224.4582855445356,High
79565,1.0,0.5617829559343592,0.5617829559343592,2975.672165950024,1671.6819052790015,2223.186476862702,High
1009363,0.78,0.2848336358550765,0.22217023596695967,7494.242827082748,1664.997697286669,2214.49700647267,High
3006482,0.38,1.0424560188804677,0.39613328717457774,4200.063718644322,1663.785047209256,2212.920561372033,High
1088305,0.25,1.6715753432567724,0.4178938358141931,3978.839090190241,1662.7323294870541,2211.5520283331703,High
4167361,0.28,0.9738002555584134,0.2726640715563558,6085.792702742863,1659.3770169778281,2207.1901220711766,High
1110417,1.0,0.35042161131778116,0.35042161131778116,4733.220679048772,1658.6228170749127,2206.2096621973865,High
5089924,0.84,0.2836823628593681,0.2382931848018692,6953.151925286626,1656.8887166877985,2203.9553316941383,High
5075446,0.87,0.543536029373579,0.47287634555501373,3502.8201098333925,1656.4007726746265,2203.3210044770144,High
3166073,0.93,0.3595648605578176,0.3343953203187704,4947.26378167965,1654.3418569762177,2200.6444140690833,High
1084602,1.0,0.6503569356417628,0.6503569356417628,2538.5397605768912,1650.9569396935613,2196.24402160163,High
3131321,1.0,0.39196409727617465,0.39196409727617465,4177.790244569325,1637.5437818218245,2178.8069163683717,High
2083438,1.0,0.4890346108963538,0.4890346108963538,3347.4621975918276,1637.0248732895727,2178.132335276445,High
3169190,1.0,0.3181351284780668,0.3181351284780668,5143.1754664203945,1636.2247877948932,2177.0922241333615,High
87170,0.9,0.2784377288069352,0.2505939559262417,6527.217338221683,1635.681213975325,2176.3855781679226,High
5078922,0.96,0.40467379392918645,0.388486842172019,4210.244382246213,1635.624544831314,2176.3119082807084,High
3061327,1.0,0.5893923538015464,0.5893923538015464,2770.400364808447,1632.8527919871135,2172.708629583248,High
2742,0.63,0.22828912245086216,0.14382214714404318,11323.469735408462,1628.5657304670356,2167.1354496071463,High
1179270,1.0,0.37015074618253,0.37015074618253,4395.067390337525,1626.8374740559398,2164.888716272722,High
2016780,0.53,0.30267178201909123,0.16041604447011837,10138.749973838627,1626.4181666747086,2164.343616677121,High
3153675,1.0,0.4456688444979624,0.4456688444979624,3645.5824998989224,1624.722540251946,2162.13930232753,High
4151462,1.0,0.19034529159707803,0.19034529159707803,8535.554060712355,1624.7025266289165,2162.1132846175915,High
5078467,0.96,0.5136452144227568,0.4930994058458465,3287.8379342417284,1621.2309318920315,2157.6002114596413,High
1079566,1.0,0.5440759714173179,0.5440759714173179,2969.572529221309,1615.6730585302655,2150.374976089345,High
5012286,0.71,0.6945206015713099,0.49310962711563,3271.8365396336453,1613.37409604204,2147.3863248546522,High
4041937,0.53,0.3818622695378805,0.20238700285507666,7924.004243910146,1603.7154695358822,2134.830110396647,High
39023,0.62,0.37728390381119153,0.23391602036293874,6843.710446743647,1600.8535122185433,2131.1095658841064,High
3035858,0.46,1.1287579809763417,0.5192286712491172,3082.678620690557,1600.6151241092193,2130.799661341985,High
3019367,0.78,0.24581559931888433,0.1917361674687298,8337.852059070414,1598.6677987274184,2128.268138345644,High
2027681,0.45,0.3954281224458303,0.17794265510062365,8979.820670367293,1597.8931324126183,2127.261072136404,High
64163,0.69,0.46092533058925594,0.3180384781065866,5017.211455818764,1595.6662957475314,2124.366184471791,High
2089227,1.0,0.6298581645980491,0.6298581645980491,2533.336173119207,1595.6424723107093,2124.3352140039224,High
2062578,0.96,0.41360666196320656,0.39706239548467825,4014.666891923334,1594.0732531801068,2122.295229134139,High
5047823,0.69,0.46538432302204563,0.32111518288521146,4963.542626828792,1593.8688983726704,2122.029567884472,High
1119875,0.85,0.4123799422171886,0.3505229508846103,4547.013476647796,1593.8325815466765,2121.9823560106793,High
5028022,0.66,0.6278641063279699,0.4143903101764601,3837.0983601521407,1590.056379641032,2117.0732935333417,High
2001959,0.57,0.8239544052528652,0.4696540109941331,3383.1543238227596,1588.9119979955033,2115.5855973941543,High
4157873,1.0,0.19234948673312327,0.19234948673312327,8251.938330532334,1587.2561024312804,2113.4329331606646,High
3150337,1.0,0.34462198086094437,0.34462198086094437,4604.9066219845345,1586.9520417479903,2113.0376542723875,High
4007856,0.78,0.5835566159183341,0.4551741604163006,3484.255021872974,1585.94285425731,2111.725710534503,High
2091330,0.79,0.7566180376029734,0.5977282497063491,2647.8726387131737,1582.7082777833573,2107.5207611183646,High
4119603,1.0,0.5708151414226681,0.5708151414226681,2764.7215013866644,1578.14489480832,2101.588363250816,High
4146229,0.75,0.6163172820791183,0.4622379615593387,3413.98222227549,1578.0721832244437,2101.493838191777,High
5090303,0.72,0.4960088704746445,0.357126386741744,4417.156013491471,1577.4829667727752,2100.7278568046077,High
4164805,1.0,0.37027982603632137,0.37027982603632137,4248.181351411642,1573.0158517714474,2094.9206073028818,High
1120866,0.4,0.7018749202133605,0.2807499680853442,5589.350509208324,1569.2099770780394,2089.972970201451,High
2220229,0.25,1.4814584307135663,0.3703646076783916,4234.419026410027,1568.2789414622664,2088.7626239009464,High
6110711,0.56,0.3310940761963647,0.18541268266996425,8450.38854885836,1566.8092104473749,2086.851973581587,High
5097730,0.49,0.40755893765718776,0.199703879452022,7844.116587050109,1566.5005133078612,2086.4506673002197,High
2267736,0.91,0.21133201433025692,0.1923121330405338,8144.013938382499,1566.1926920021767,2086.05049960283,High
5076122,0.87,0.39661962575333737,0.3450590744054035,4534.328652702945,1564.6112479515784,2083.994622337052,High
3114472,1.0,0.38713148458957247,0.38713148458957247,4040.1955636770067,1564.0869065984841,2083.3129785780293,High
3030685,0.55,0.32837623332302485,0.18060692832766367,8648.889052103144,1562.0492851471076,2080.6640706912403,High
4161583,1.0,0.3008318585807734,0.3008318585807734,5187.792025668456,1560.6531170123567,2078.849052116064,High
1118903,1.0,0.38111066786733055,0.38111066786733055,4094.458365632233,1560.441762281079,2078.5742909654027,High
3057858,0.9,0.6110510935213861,0.5499459841692474,2837.1245814496874,1560.2652701561126,2078.3448512029463,High
2122269,0.5,0.4446500350938273,0.22232501754691364,7017.022815606223,1560.0597206067469,2078.077636788771,High
1036010,1.0,0.6151836194871344,0.6151836194871344,2535.6872041575098,1559.9132321408292,2077.887201783078,High
4152744,0.62,0.36372968657709676,0.22551240567779998,6916.01034023607,1559.6461295191762,2077.5399683749292,High
156922,0.15,2.2578941249913873,0.3386841187487081,4602.704068371776,1558.8627712575883,2076.521602634865,High
5029956,0.58,0.5901897765855678,0.3423100704196293,4552.966515195827,1558.5262884348977,2076.0841749653673,High
1032003,1.0,0.5203689079194915,0.5203689079194915,2995.0254267959053,1558.5181105328943,2076.0735436927625,High
58956,1.0,0.47477736402265447,0.47477736402265447,3280.851993746357,1557.6742613393658,2074.9765397411757,High
1014540,0.49,0.31252225298180647,0.15313590396108517,10159.575426362571,1555.7957667768596,2072.5344968099175,High
2211129,0.99,0.37366526989051524,0.3699286171916101,4205.390075983008,1555.694135559714,2072.4023762276283,High
2011841,1.0,0.1991155909761314,0.1991155909761314,7800.383603972674,1553.1779911455446,2069.131388489208,High
97300,0.6,0.5348042525006989,0.3208825515004193,4836.2236544456255,1551.8597858651942,2067.4177216247526,High
3112751,0.85,0.3539378078648576,0.30084713668512897,5149.138937943627,1549.103705874246,2063.83481763652,High
4147942,0.62,0.5685090219597059,0.3524755936150176,4393.660840512725,1548.6582129027802,2063.255676773614,High
84741,0.3,0.9512215023644903,0.2853664507093471,5422.9550171060055,1547.5294255879874,2061.7882532643835,High
3026058,0.71,0.5433745494232254,0.38579593009049,4006.9262716273815,1545.8558477665051,2059.6126020964566,High
24546,1.0,0.42742804538784107,0.42742804538784107,3616.069357135551,1545.6094573073156,2059.2922944995103,High
3089228,1.0,0.6100054997020125,0.6100054997020125,2528.143252156825,1542.1812878501948,2054.8356742052533,High
1054237,1.0,0.3582349417863448,0.3582349417863448,4302.61542491036,1541.347186271792,2053.7513421533295,High
75295,0.81,0.5346507976982044,0.43306714613554564,3558.195430728684,1540.9375405782098,2053.218802751673,High
4137405,1.0,0.35139626946757196,0.35139626946757196,4384.716305455867,1540.7729524108263,2053.0048381340744,High
5040163,0.46,1.018076509536285,0.46831519438669106,3288.602886074333,1540.1026998525344,2052.1335098082945,High
5021193,0.87,0.47307849778656774,0.41157829307431393,3736.93358911439,1538.0407479397702,2049.452972321701,High
38412,1.0,0.4452964015227986,0.4452964015227986,3452.2081826873964,1537.2558810582577,2048.432645375735,High
6068397,0.74,0.3981757052673358,0.2946500218978285,5214.172995788567,1536.3561873881674,2047.2630436046177,High
4155394,0.9,0.31558376370239893,0.28402538733215904,5406.816022054199,1535.6730148976671,2046.3749193669673,High
1002743,0.71,0.19768363247444828,0.14035537905685827,10902.459033126197,1530.218770246296,2039.2844013201848,High
3156054,0.69,0.5237198095152019,0.36136666856548927,4232.802671466471,1529.593800082942,2038.4719401078246,High
3163657,0.97,0.5176697621560383,0.5021396692913571,3043.8016861367314,1528.4135720651734,2036.9376436847256,High
5100338,0.45,0.42146303377868855,0.18965836520040985,8058.161730969273,1528.2977804161371,2036.7871145409783,High
113887,0.26,1.0362854836584474,0.26943422575119635,5671.756551233815,1528.1653350309587,2036.6149355402463,High
1043313,1.0,0.34132644155761227,0.34132644155761227,4472.306708842623,1526.5165344834888,2034.4714948285355,High
6097873,0.58,0.31736084447534724,0.1840692897957014,8277.074896876768,1523.555297853935,2030.6218872101153,High
43503,0.41,0.6553007150432165,0.26867329316771876,5667.256500857695,1522.6404673115994,2029.4326075050792,High
5087453,0.94,0.2568588012898231,0.24144727321243367,6303.344464713081,1521.9253331236607,2028.502933060759,High
159875,0.58,0.5679019792917052,0.329383147989189,4615.039735715414,1520.116316245138,2026.1512111186794,High
3126176,1.0,0.5603438195626683,0.5603438195626683,2712.784979802532,1520.0922972347867,2026.1199864052228,High
164429,1.0,0.3356790744470898,0.3356790744470898,4524.890248342408,1518.9109705382418,2024.5842616997145,High
1118432,0.47,0.45912119666047035,0.21578696243042106,7031.436098888954,1517.292237302857,2022.4799084937142,High
32888,0.55,0.527840704019174,0.29031238721054575,5220.916632871886,1515.6967711162815,2020.405802451166,High
1051335,1.0,0.3750947642476382,0.3750947642476382,4040.350043488549,1515.514147040272,2020.1683911523537,High
3160645,0.85,0.4689866637309698,0.3986386641713243,3794.629608716533,1512.6860782437138,2016.4919017168281,High
4075767,0.8,0.22396053403892174,0.1791684272311374,8442.49674367777,1512.628863468745,2016.4175225093686,High
4136151,1.0,0.37492938566279804,0.37492938566279804,4031.9138297100067,1511.6829752185122,2015.187867784066,High
3146661,1.0,0.43133995595232244,0.43133995595232244,3503.279228902516,1511.1043082834974,2014.4356007685467,High
2002567,0.71,0.6827423216427332,0.4847470483663405,3116.020868381187,1510.4819185957017,2013.6264941744123,High
54119,1.0,0.38652405206938895,0.38652405206938895,3907.5924107094756,1510.3784524230184,2013.491988149924,High
4019000,0.9,0.5519025891400323,0.4967123302260291,3037.73329930978,1508.8795857053642,2011.5434614169735,High
2058928,1.0,0.5957934854321082,0.5957934854321082,2530.489463969597,1507.6491375876735,2009.9438788639757,High
168006,1.0,0.5131122599817309,0.5131122599817309,2935.237366340117,1506.1062786256014,2007.9381622132819,High
177773,0.85,0.43992277663181,0.3739343601370385,4019.759192547699,1503.1260815703024,2004.0639060413932,High
39221,0.37,0.7394053247118053,0.273579970143368,5490.8383851836315,1502.1834014805968,2002.838421924776,High
42863,1.0,0.24277848781999892,0.24277848781999892,6185.107998136221,1501.6111667908924,2002.0945168281603,High
4167083,1.0,0.3436331901205598,0.3436331901205598,4364.577147205785,1499.813568621616,1999.757639208101,High
2009456,0.95,0.4833794216988463,0.459210450613904,3264.2755933214853,1498.989466137128,1998.6863059782663,High
3106728,0.58,0.6299477567997251,0.3653696989438406,4094.0856873631824,1495.8548550421726,1994.6113115548244,High
4158204,0.87,0.3482316412931283,0.3029615279250216,4937.122707600761,1495.7582390480463,1994.4857107624603,High
56660,1.0,0.29867473566848146,0.29867473566848146,5007.909809432467,1495.7361385838376,1994.456980158989,High
3151044,0.5,0.7574432092447702,0.3787216046223851,3948.9048339408264,1495.535575211163,1994.196247774512,High
2064978,0.81,0.5291878457530539,0.42864215505997366,3483.2259707604476,1493.057486667627,1990.974732667915,High
1182285,0.8,0.4452664422184546,0.3562131537747637,4191.233831814161,1492.9726214380098,1990.8644078694128,High
4128129,1.0,0.5907785761643113,0.5907785761643113,2522.9609758251895,1490.511293016127,1987.664680920965,High
2009802,0.95,0.6292849534258711,0.5978207057545775,2491.9559466095384,1489.7428627114305,1986.6657215248597,High
4146794,1.0,0.442908294491229,0.442908294491229,3356.6074006065937,1486.6692590793039,1982.6700368030952,High
41052,1.0,0.34263347296811386,0.34263347296811386,4337.987477271603,1486.3397150297562,1982.2416295386831,High
1001850,0.58,0.6309867958049861,0.3659723415668919,4058.9776815431474,1485.4735664820996,1981.1156364267295,High
43312,0.94,0.3524349306904317,0.3312888348490058,4481.493029767566,1484.668604215638,1980.0691854803295,High
3139490,0.34,0.8668897476446292,0.29474251419917397,5034.765138405246,1483.9593352959143,1979.1471358846886,High
3120705,1.0,0.4545168694524243,0.4545168694524243,3262.2585065101293,1482.7515237235252,1977.5769808405828,High
3150001,0.94,0.3611611609709337,0.33949149131267764,4364.070862891757,1481.5649254373266,1976.0344030685246,High
2020181,0.87,0.6102333471672353,0.5309030120354947,2790.205976937137,1481.3287573553662,1975.7273845619761,High
5006168,0.7,0.5239233875522961,0.3667463712866072,4038.9474319992028,1481.2693145030682,1975.6501088539887,High
3002777,0.71,0.704867888655064,0.5004562009450955,2958.6200226082715,1480.659736554628,1974.8576575210163,High
3133368,0.91,0.2956257647275125,0.2690194459020364,5501.89847694893,1480.1176796780592,1974.152983581477,High
4166111,0.98,0.44284352389738113,0.4339866534194335,3401.5389053334466,1476.2224860016656,1969.0892318021654,High
2122580,1.0,0.29463134516747325,0.29463134516747325,5003.1123276705675,1474.0737151255476,1966.2958296632119,High
3158696,1.0,0.6027814145994069,0.6027814145994069,2444.6519270216804,1473.5907467732945,1965.667970805283,High
1192479,0.49,0.8087672916605946,0.39629597291369134,3716.725416313363,1472.9233149109486,1964.8003093842333,High
1151707,0.94,0.34366390277683756,0.3230440686102273,4555.842984548263,1471.7380536778317,1963.2594697811812,High
3122097,1.0,0.39409884250682964,0.39409884250682964,3731.5543049109065,1470.6012323167654,1961.781602011795,High
5069977,0.53,0.7847499224030468,0.4159174588736148,3528.803695096319,1467.6910657282833,1957.9983854467685,High
1091215,1.0,0.4107229623283497,0.4107229623283497,3568.884468121656,1465.8228009545633,1955.5696412409322,High
4023110,0.79,0.49213386089532496,0.38878575010730676,3768.103159045127,1464.984813171072,1954.4802571223936,High
2159070,0.47,0.8350838195552901,0.3924893951909863,3729.6369525276737,1463.8429517795398,1952.9958373134018,High
137872,0.9,0.5161922800702439,0.46457305206321947,3149.5182448539204,1463.1813035405798,1952.1356946027538,High
4169225,0.86,0.43409733415835416,0.3733237073761846,3914.0108664399163,1461.193047370022,1949.5509615810286,High
1123237,0.61,0.5591280100336751,0.3410680861205418,4282.659332199244,1460.6784219394738,1948.881948521316,High
4147940,1.0,0.4177444386071478,0.4177444386071478,3496.098084789907,1460.4755317460842,1948.6181912699096,High
3144144,1.0,0.3984091041360687,0.3984091041360687,3665.4820471625044,1460.3614186368566,1948.4698442279137,High
3042961,0.96,0.485207354052566,0.46579905989046333,3132.699995682271,1459.2087129076604,1946.9713267799584,High
5079566,0.85,0.4679933208178731,0.3977943226951921,3668.19600080097,1459.1875436518342,1946.9438067473845,High
6048045,0.58,0.299967818459035,0.17398133470624028,8381.17095743808,1458.1673095762549,1945.6175024491313,High
4149032,1.0,0.3398217085068194,0.3398217085068194,4288.286654996629,1457.2528976679482,1944.4287669683326,High
3116336,0.5,0.7853726577293519,0.39268632886467597,3701.0635130120636,1453.3570438197082,1939.3641569656209,High
6089987,0.58,0.6196162688822487,0.35937743595170424,4043.7003825227043,1453.214675227935,1939.1790777963156,High
1097061,1.0,0.3759994641225734,0.3759994641225734,3864.678250490342,1453.1169511905332,1939.0520365476932,High
2021910,0.95,0.21952206333810692,0.20854596017120156,6955.082399011168,1450.454336971608,1935.5906380630904,High
1120003,1.0,0.4094484191263454,0.4094484191263454,3534.9189746890966,1447.3669859261722,1931.5770817040238,High
4167450,0.95,0.3426728997596592,0.3255392547716762,4443.405109222714,1446.5027879050208,1930.453624276527,High
1056661,1.0,0.28926072824043986,0.28926072824043986,4997.644421007886,1445.6222647075126,1929.3089441197665,High
1098236,0.62,0.4548286231315674,0.2819937463415718,5121.365669779198,1444.193091606149,1927.4510190879937,High
3171718,0.8,0.4688724419131471,0.37509795353051767,3849.794829740468,1444.050162148017,1927.2652107924223,High
1101836,0.58,0.6345237239417562,0.36802375988621855,3923.28733743636,1443.8629570373205,1927.0218441485167,High
2220503,0.23,1.4814584307135663,0.3407354390641203,4234.419026410027,1442.8166261452855,1925.661613988871,High
1127908,0.37,1.172478035669619,0.433816873197759,3324.550915399429,1442.2462829053277,1924.920167776926,High
1097205,0.84,0.2450467720041304,0.20583928848346952,7002.8314619479,1441.4578454970103,1923.8951991461136,High
30871,0.62,0.521611223781504,0.3233989587445325,4456.694474016094,1441.2903523393168,1923.6774580411118,High
5053628,0.66,0.7483605364228277,0.49391795403906635,2916.7203932282896,1440.6205691273378,1922.8067398655392,High
3034289,0.46,0.3942899995784767,0.1813733998060993,7940.280508203748,1440.1556711870155,1922.2023725431202,High
4154992,1.0,0.3665500310484764,0.3665500310484764,3926.269275605913,1439.1741248780263,1920.9263623414342,High
3045221,0.72,0.21565080385030067,0.15526857877221648,9267.97116725749,1439.0247112419506,1920.732124614536,High
3011119,0.77,0.5283584834690317,0.4068360322711544,3520.4300310191006,1432.2377857080278,1911.9091214204361,High
1012652,0.76,0.21147828572948252,0.1607234971544067,8910.244939643975,1432.0857272019352,1911.7114453625159,High
2007950,0.78,0.2522306541913748,0.19673991026927234,7267.507415893712,1429.8087568842002,1908.7513839494602,High
84109,0.65,0.523960461499816,0.3405742999748804,4194.836743435076,1428.653587404308,1907.2496636256003,High
2205690,0.99,0.41692866015126134,0.41275937354974873,3461.030041085589,1428.5725915953487,1907.1443690739534,High
78406,0.8,0.3858105892902626,0.3086484714322101,4627.847820186379,1428.3781557214113,1906.8916024378348,High
1105116,0.91,0.40060875794868456,0.36455396973330295,3916.4328947213085,1427.751158964744,1906.0765066541674,High
3042161,0.91,0.4845196365395053,0.44091286925094986,3235.715834180356,1426.6687525291916,1904.669378287949,High
4047916,0.81,0.5080865672045181,0.41155011943565967,3466.101347974366,1426.4744237349514,1904.416750855437,High
151705,0.88,0.3548484647226323,0.31226664895591644,4565.200892774235,1425.5599845971685,1903.2279799763191,High
2129838,0.94,0.30946654040159877,0.2908985479775028,4896.466853967825,1424.3750980392115,1901.687627450975,High
4153370,1.0,0.5837821888971606,0.5837821888971606,2439.640794124177,1424.2188429166192,1901.484495791605,High
1008214,0.29,1.0834355384428915,0.3141963061484385,4529.315168952129,1423.0940954668497,1900.0223241069048,High
1097057,1.0,0.30816916872752725,0.30816916872752725,4616.407934001616,1422.6345955284396,1899.4249741869714,High
4139094,1.0,0.5853716588686617,0.5853716588686617,2428.3255176381576,1421.47293653295,1897.914817492835,High
4150892,0.58,0.6030445711175195,0.3497658512481613,4050.773020091364,1416.822073585341,1891.8686956609433,High
4149616,0.49,0.7335691578216041,0.359448887332586,3940.8102308998946,1416.5198526858385,1891.47580849159,High
2100035,0.98,0.32250249746842785,0.3160524475190593,4476.251243919352,1414.730161350945,1889.1492097562286,High
1184921,1.01,0.3926049696850277,0.396531019381878,3567.476839426752,1414.6152277591304,1888.9997960868695,High
3161355,0.95,0.3784794233860735,0.3595554522167698,3934.3340108648226,1414.611244448319,1888.9946177828147,High
4158209,1.0,0.3195069265064561,0.3195069265064561,4417.956218835443,1411.5676129201968,1885.0378967962558,High
25421,0.6,0.46591404355433863,0.27954842613260317,5042.347226226991,1409.5802311058524,1882.454300437608,High
161047,0.86,0.39765313560645205,0.34198169662154876,4118.966776892583,1408.6112466895179,1881.1946206963732,High
2024064,0.84,0.534141070607911,0.44867849931064524,3137.2589887285712,1407.6206550115678,1879.9068515150382,High
4166336,0.76,0.4488669153030779,0.3411388556303392,4123.4704657589555,1406.6759959145118,1878.6787946888653,High
1057684,1.0,0.31653860056588445,0.31653860056588445,4443.914751734754,1406.6705565482089,1878.6717235126716,High
3063889,1.0,0.36236929482187663,0.36236929482187663,3881.5924691215782,1406.5699258214931,1878.540903567941,High
2059266,0.83,0.4178507913917141,0.3468161568551227,4044.925859828435,1402.8456414696004,1873.6993339104806,High
5048660,0.84,0.6294940823893113,0.5287750292070215,2648.7671881855563,1400.6019472954176,1870.782531484043,High
2006479,0.61,0.6432525037208732,0.39238402726973265,3569.053168573544,1400.4394558246872,1870.5712925720934,High
79142,1.0,0.42718847960357137,0.42718847960357137,3276.1620936905633,1399.5387037385249,1869.4003148600823,High
1097107,0.33,0.7333644431094554,0.2420102662261203,5782.752037496007,1399.485360114048,1869.3309681482624,High
2071799,1.0,0.2801434433847206,0.2801434433847206,4987.400074934999,1397.1874305295041,1866.3436596883555,High
5068217,0.95,0.14151940238280802,0.13444343226366762,10388.900800162206,1396.71948102057,1865.7353253267408,High
1074233,1.0,0.27707507923583347,0.27707507923583347,5033.683290507719,1394.7081965655173,1863.1206555351725,High
3205691,1.0,0.40378737622296823,0.40378737622296823,3453.9355008336856,1394.6555535249977,1863.052219582497,High
74062,1.0,0.26348108129381825,0.26348108129381825,5291.945027337086,1394.3273979502198,1862.6256173352858,High
4019562,0.95,0.5256096435136782,0.49932916133799427,2787.3588336640637,1391.8095487615267,1859.3524133899848,High
6097729,0.45,0.3947129804727536,0.17762084121273913,7828.037442920535,1390.4225956563648,1857.5493743532743,High
3153518,0.55,0.6226706921830157,0.3424688807006587,4059.0934916912024,1390.1132047588144,1857.1471661864587,High
3144448,1.0,0.3602838221582625,0.3602838221582625,3858.016837196485,1389.9810520560807,1856.975367672905,High
3163960,1.0,0.2691335092312051,0.2691335092312051,5152.4387209863025,1386.6939140777856,1852.7020883011214,High
4165716,1.0,0.3492192527109487,0.3492192527109487,3967.8931951401237,1385.6646964436927,1851.3641053768006,High
5044877,0.96,0.5616276233352493,0.5391625184018393,2569.8439604045698,1385.5635415914844,1851.2326040689297,High
1010191,0.46,0.5960943055905675,0.27420338057166105,5046.713708070134,1383.8259595301738,1848.973747389226,High
1146539,1.0,0.4309475398917492,0.4309475398917492,3207.027586235074,1382.0606486529798,1846.6788432488738,High
22932,1.0,0.33557284296218565,0.33557284296218565,4115.022113744085,1380.889669561365,1845.1565704297745,High
64164,0.21,1.0824731355044284,0.22731935845592996,6069.623797765858,1379.74298777698,1843.665884110074,High
94366,0.97,0.25293678872992525,0.24534868506802748,5616.051980999487,1377.890968811915,1841.2582594554895,High
1110924,1.0,0.3200287034498704,0.3200287034498704,4303.471440185983,1377.2343853362665,1840.4047009371466,High
163343,1.0,0.392713813002548,0.392713813002548,3505.01876707487,1376.4692846634618,1839.4100700625004,High
1101361,1.0,0.3091871570487462,0.3091871570487462,4448.242075668899,1375.3393212406806,1837.941117612885,High
1008213,0.7,0.5413137007132179,0.37891959049925256,3626.9057623524714,1374.3056462499778,1836.5973401249712,High
174281,1.0,0.337832804865333,0.337832804865333,4066.0020382520725,1373.6288731708587,1835.7175351221163,High
3023982,0.8,0.226067876163553,0.18085430093084243,7589.937712470605,1372.6728790975087,1834.4747428267615,High
2073359,0.78,0.46088800568310034,0.35949264443281825,3794.079812445015,1363.9437849650294,1823.1269204545383,High
6092639,0.5,0.5426941482362925,0.27134707411814624,5023.573828675792,1363.13206002767,1822.071678035971,High
76267,1.0,0.39341615902713817,0.39341615902713817,3460.2882086353743,1361.3332961682254,1819.733285018693,High
4169987,0.98,0.43969832930358427,0.4309043627175126,3157.3642036956217,1360.5220100605484,1818.678613078713,High
21337,1.0,0.43958849401773326,0.43958849401773326,3094.406507753407,1360.2654966219934,1818.3451456085916,High
4014135,0.43,0.3041901707937937,0.1308017734413313,10394.923406246839,1359.6744163238907,1817.576741221058,High
5087466,0.73,0.5666504528523048,0.41365483058218244,3279.8621028924267,1356.7308025048874,1813.7500432563536,High
2008815,0.87,0.6056123408985622,0.5268827365817491,2573.1300226982175,1355.737787939895,1812.4591243218636,High
2197144,1.0,0.40015703185670726,0.40015703185670726,3386.0183332263036,1354.9390460362329,1811.4207598471028,High
1181531,0.95,0.5414060893144899,0.5143357848487653,2632.760390576528,1354.1228818059205,1810.3597463476967,High
1031705,1.0,0.49652987510375707,0.49652987510375707,2726.8396038880987,1353.957327946536,1810.1445263304968,High
1079143,1.0,0.41372381373164563,0.41372381373164563,3269.4465022135946,1352.6478756873976,1808.442238393617,High
2094592,0.96,0.4017475266568976,0.3856776255906217,3505.4125957866245,1351.959206658443,1807.546968655976,High
2034290,0.36,0.45533419670723524,0.16392031081460468,8246.903359334836,1351.8349619201738,1807.385450496226,High
